base,slope,intercept,r_value,p_value,stderr
4646,0.266106880516031,26.9460967065073,0.992305517250933,6.3956593005419E-228,0.002104159747366
4647,0.262153907721495,27.9180948339973,0.992157903454021,6.75166763729979E-227,0.002092925828861
4648,0.26306406670461,27.8043640239044,0.991459145285103,2.66596951018464E-222,0.002192923091771
4649,0.259321762398027,28.7331756440903,0.991433321528514,3.8761563453939E-222,0.002165034882982
4650,0.260095712995636,28.6541972377158,0.990620299803717,2.94475213089912E-217,0.00227360486608
4651,0.260895159096946,28.5722674767596,0.989589864743605,1.19479686965264E-211,0.002404479477758
4652,0.257080125668754,29.5205409561753,0.989612064563664,9.17191389006348E-212,0.002366751562392
4653,0.257542966951243,29.5167250066401,0.988396184131783,8.21957338126384E-206,0.002508250085993
4654,0.257838691178145,29.5517190836653,0.986919949970354,2.24080114303099E-199,0.00266907866692
4655,0.253964145171694,30.5167467065073,0.986997683990302,1.07199568374719E-199,0.002620991658422
4656,0.254301268298236,30.5478067330677,0.985522024614745,6.35643192680015E-194,0.002772514266815
4657,0.250447055890723,31.510941314741,0.985594113685842,3.4296323390957E-194,0.002723537667209
4658,0.250432427622842,31.6232183930943,0.984065390619348,8.86238509996548E-189,0.002867580599178
4659,0.246603729994308,32.5833994422311,0.984188057865018,3.41186770136713E-189,0.002812586582049
4660,0.242691400948587,33.5630028419655,0.984299324493097,1.42609707256591E-189,0.002757974772329
4661,0.242331234983874,33.7574960292165,0.982827362764904,9.12100284794966E-185,0.002883323904433
4662,0.241981052020489,33.9522210756972,0.981127642826872,1.04128110964407E-179,0.00302221584059
4663,0.241445917207361,34.1894154847278,0.97934802526282,6.95216581219426E-175,0.003158820982174
4664,0.237403494668943,35.2025187118194,0.97958170972718,1.71039016354482E-175,0.003087757388262
4665,0.23347436144944,36.1923951128818,0.979788014832758,4.89264844840084E-176,0.003020794840753
4666,0.232758291405805,36.475785059761,0.978060044330299,1.1984634591923E-171,0.003141793071564
4667,0.229047158717511,37.4209727224435,0.978200813266022,5.4247098584761E-172,0.003081431725004
4668,0.228123547106811,37.7537386188579,0.976285830991506,1.71997429042209E-167,0.003205695663893
4669,0.227188210130905,38.0911839442231,0.974028263851523,1.23482595940582E-162,0.003346892255763
4670,0.223415313450958,39.0535874767596,0.97422463437863,4.85877703560777E-163,0.003278346527899
4671,0.222065575109087,39.4850940770252,0.97194598621819,1.60497607838765E-158,0.003405527920141
4672,0.220697738797192,39.9225869455511,0.969322523370908,9.29644414676474E-154,0.003546485158591
4673,0.217060670005692,40.8594217928287,0.969241638684583,1.28382327512174E-153,0.003492854579192
4674,0.213338831948397,41.8159107835326,0.969247266653965,1.25534484558837E-153,0.003432635118977
4675,0.211506879908936,42.3599270916335,0.966720406082642,1.9957324867752E-149,0.00354718843839
4676,0.20762346363119,43.3540914741036,0.966785801861972,1.56861872577778E-149,0.003478459192151
4677,0.203852792259533,44.3251438247012,0.966765538720397,1.6902300959136E-149,0.0034163821694
4678,0.201537808081958,44.9795688446215,0.964514657027312,5.13273544841855E-146,0.003496231375573
4679,0.198992506697021,45.6857615272244,0.962243261429292,1.00814354460337E-142,0.003567186620807
4680,0.196405023562891,46.4028794422311,0.959912849244306,1.50885618665987E-139,0.003634478364195
4681,0.192514554126352,47.4053203585657,0.960191103750519,6.45029911984248E-140,0.003549322739595
4682,0.188548858432935,48.4254581407703,0.960553392252191,2.1139061986685E-140,0.003459369017354
4683,0.185428489091254,49.2631976759628,0.959159718708983,1.46084697886581E-138,0.003465493895653
4684,0.18205769364447,50.1568295086322,0.95815519111539,2.82590119204873E-137,0.003446814051364
4685,0.178623780231455,51.0656779017264,0.95712508679628,5.47137020267948E-136,0.003425956323405
4686,0.174739385391766,52.0736999867198,0.957238477808322,3.96269410963868E-136,0.00334672042016
4687,0.170971006715993,53.0579435458167,0.957055290652567,6.67033626324244E-136,0.003282026993133
4688,0.167315689622463,54.0190073041169,0.956500231532187,3.18736034033412E-135,0.003233965177697
4689,0.163581031834566,54.998614249668,0.956172151404823,7.95757270215509E-135,0.003174503362034
4690,0.159959328248909,55.9550637715804,0.955530144890966,4.67314104551669E-134,0.003128460098493
4691,0.156447850654525,56.8889185657371,0.954440705136759,8.88430159209968E-133,0.003099707548884
4692,0.152854219540884,57.8418908632138,0.953782085890463,5.09035917922906E-132,0.003051910753126
4693,0.149370945930563,58.7722382470119,0.952830797043234,6.05962535367681E-131,0.003015173090947
4694,0.145805650085373,59.7216797609562,0.952065526774266,4.28333238265018E-130,0.002968786834434
4695,0.142161030165054,60.689659561753,0.951716901925118,1.03301052624982E-129,0.00290588940907
4696,0.138439683627395,61.6756410225764,0.951748070933397,9.55076937059776E-130,0.002828838402736
4697,0.134833829557959,62.6379483532537,0.951241564956692,3.39508756759958E-129,0.002770695348479
4698,0.131150918611269,63.6183302788845,0.951116643521848,4.63231070641122E-129,0.002698733547702
4699,0.12758319036236,64.5750990571049,0.950439414828117,2.46190780030695E-128,0.002644866715752
4700,0.123938226750142,65.5499760557769,0.950068763514715,6.08180621569955E-128,0.00257965536017
4701,0.120218518231835,66.5424537317397,0.95022160347913,4.19217511165762E-128,0.002498096610582
4702,0.116616153974578,67.5108778353254,0.949675174101178,1.57701857389274E-127,0.002437565121163
4703,0.112938657636122,68.4969747543161,0.949478181923866,2.53338135077898E-127,0.002365683459039
4704,0.109188459723013,69.5002581938911,0.949745795652596,1.32994371507593E-127,0.002280577752278
4705,0.105557675431607,70.4790609827357,0.94926870491501,4.18513174280974E-127,0.002216025790581
4706,0.101853710339594,71.4751401328021,0.94956122335444,2.07500913347761E-127,0.002131596118149
4707,0.098268662037564,72.4468427091634,0.949130890155605,5.81611826808423E-127,0.002066030994858
4708,0.094609893682413,73.4359331474104,0.948952889936243,8.88475027896455E-127,0.001992867749659
4709,0.091069626029217,74.4007293891102,0.94862764189558,1.91947360345214E-126,0.001924896063521
4710,0.087645017188389,75.3418176095618,0.947089001708044,6.86782276365641E-125,0.001882359816975
4711,0.084143557351546,76.300937622842,0.94645223692809,2.92581969018227E-124,0.001818926019116
4712,0.080567836463669,77.2775612881806,0.946354536930614,3.6487179704503E-124,0.001743354208515
4713,0.076920360387023,78.2711684063745,0.946443712795467,2.98277966628891E-124,0.001662926299461
4714,0.073393177992791,79.2401113811421,0.946655314170164,1.8465019488816E-124,0.001583267341012
4715,0.069983460747486,80.1849768393094,0.944995024471927,7.55381529337692E-123,0.001535063886596
4716,0.066498699677481,81.1475032536521,0.943325559023598,2.81295908095686E-121,0.001482580493675
4717,0.063131102637071,82.0860136122178,0.941796895933186,7.02094556389753E-120,0.001428109213882
4718,0.059688171049137,83.0422405843293,0.941840114389467,6.41822836448619E-120,0.001349677227572
4719,0.056172484613925,84.0156594156706,0.94192242886865,5.4086611710433E-120,0.001269196844411
4720,0.052776181369759,84.9646049136786,0.939250096366875,1.23660078639224E-117,0.001222212579245
4721,0.049306759855815,85.9308178220451,0.937273181668627,5.88156395893636E-116,0.001162151274974
4722,0.045766667804971,86.9137920982736,0.936380399241252,3.22939094724697E-115,0.001087146605495
4723,0.042347922215898,87.8718916998672,0.934031156016761,2.54203547165449E-113,0.001026295063624
4724,0.039047720053121,88.8056868393094,0.930487282344885,1.37076226890762E-110,0.00097420683501
4725,0.035673522215898,89.7569332138114,0.92712721423943,3.9510675231307E-108,0.000913786771758
4726,0.032417513716562,90.6839486454183,0.922287337635581,8.70645440573402E-105,0.000860931959686
4727,0.029276996471258,91.5872873705179,0.910388256719682,2.05541010645811E-97,0.00084322501683
4728,0.026059530639347,92.5086789508632,0.903275029279076,1.75668671682521E-93,0.000784453110933
4729,0.022767810813887,93.4475665737052,0.893583710169939,1.36856364837072E-88,0.000724824172652
4730,0.019404333598938,94.4034424169987,0.882040487542097,2.39598375478568E-83,0.000656888265281
4731,0.016161272775565,95.3346314475432,0.864584637488262,2.21893256416511E-76,0.000595241759432
4732,0.013035765964713,96.241724621514,0.827078773603387,3.06165709379487E-64,0.000561426354892
4733,0.009835403756403,97.1664394023904,0.775988191668906,9.47177021922744E-52,0.000506632329463
4734,0.006562746803263,98.1082507835325,0.669928205990722,4.65478760611808E-34,0.000460904362981
4735,0.003220238512616,99.0666578618858,0.491161906703025,1.20197918220608E-16,0.000361922762443
4736,0,100,0,1,0
4737,0,100,0,1,0
4738,0,100,0,1,0
4739,0,100,0,1,0
4740,0,100,0,1,0
4741,0,100,0,1,0
4742,0,100,0,1,0
4743,0,100,0,1,0
4744,0,100,0,1,0
4745,0,100,0,1,0
4746,0,100,0,1,0
4747,0,100,0,1,0
4748,0,100,0,1,0
4749,0,100,0,1,0
4750,0,100,0,1,0
4751,0,100,0,1,0
4752,0,100,0,1,0
4753,0,100,0,1,0
4754,0,100,0,1,0
4755,0,100,0,1,0
4756,0,100,0,1,0
4757,0,100,0,1,0
4758,0,100,0,1,0
4759,0,100,0,1,0
4760,0,100,0,1,0
4761,0,100,0,1,0
4762,0,100,0,1,0
4763,0,100,0,1,0
4764,0,100,0,1,0
4765,0,100,0,1,0
4766,0,100,0,1,0
4767,0,100,0,1,0
4768,0,100,0,1,0
4769,0,100,0,1,0
4770,0.004604700664011,98.9718012881806,0.6144863187015,1.88069546313243E-27,0.000374650739425
4771,0.009130812749004,97.9619910358566,0.612385783775322,3.1563814169992E-27,0.000746997230098
4772,0.013576606640106,96.9709217264276,0.609960326362324,5.7116602635897E-27,0.001117768721863
4773,0.013576606640106,96.9709217264276,0.609960326362324,5.7116602635897E-27,0.001117768721863
4774,0.013576606640106,96.9709217264276,0.609960326362324,5.7116602635897E-27,0.001117768721863
4775,0.017769995143237,96.038425750332,0.606018729381032,1.48131025558218E-26,0.001478136972685
4776,0.021875322633277,95.1262587782204,0.601848950944906,4.00188859175074E-26,0.001839509344628
4777,0.021875322633277,95.1262587782204,0.601848950944906,4.00188859175074E-26,0.001839509344628
4778,0.021875322633277,95.1262587782204,0.601848950944906,4.00188859175074E-26,0.001839509344628
4779,0.025703935040789,94.2776484196547,0.597103117787866,1.21865448474064E-25,0.002188336149737
4780,0.025703935040789,94.2776484196547,0.597103117787866,1.21865448474064E-25,0.002188336149737
4781,0.025703935040789,94.2776484196547,0.597103117787866,1.21865448474064E-25,0.002188336149737
4782,0.025703935040789,94.2776484196547,0.597103117787866,1.21865448474064E-25,0.002188336149737
4783,0.025703935040789,94.2776484196547,0.597103117787866,1.21865448474064E-25,0.002188336149737
4784,0.029026329273383,93.544195564409,0.591264908187924,4.67648351891943E-25,0.002509010884234
4785,0.029026329273383,93.544195564409,0.591264908187924,4.67648351891943E-25,0.002509010884234
4786,0.032129000341491,92.8603392828685,0.584907683559044,1.96136990076313E-24,0.002823478895058
4787,0.032129000341491,92.8603392828685,0.584907683559044,1.96136990076313E-24,0.002823478895058
4788,0.035001265262759,92.2282694156707,0.578382665815032,8.27164486474468E-24,0.003128485757187
4789,0.037754118687156,91.6229555245684,0.571872057797855,3.36872158362394E-23,0.003432109772208
4790,0.040384649971542,91.0449942231076,0.565529043973048,1.28459953587141E-22,0.003732266742299
4791,0.040384649971542,91.0449942231076,0.565529043973048,1.28459953587141E-22,0.003732266742299
4792,0.040384649971542,91.0449942231076,0.565529043973048,1.28459953587141E-22,0.003732266742299
4793,0.040384649971542,91.0449942231076,0.565529043973048,1.28459953587141E-22,0.003732266742299
4794,0.04249490426864,90.5827961354582,0.559708109994947,4.27896405959692E-22,0.003987196047251
4795,0.04249490426864,90.5827961354582,0.559708109994947,4.27896405959692E-22,0.003987196047251
4796,0.044325031455132,90.1825772642762,0.554079850343425,1.33951581788434E-21,0.004220289422265
4797,0.044325031455132,90.1825772642762,0.554079850343425,1.33951581788434E-21,0.004220289422265
4798,0.044325031455132,90.1825772642762,0.554079850343425,1.33951581788434E-21,0.004220289422265
4799,0.04570740853728,89.8809772111554,0.54914238779663,3.58160132428804E-21,0.004408261300765
4800,0.04693270339594,89.6138553917663,0.544273619429493,9.29837758357206E-21,0.004584297814899
4801,0.04693270339594,89.6138553917663,0.544273619429493,9.29837758357206E-21,0.004584297814899
4802,0.047831138759249,89.4182933466136,0.540212922962089,2.03637820554443E-20,0.004721878845794
4803,0.047831138759249,89.4182933466136,0.540212922962089,2.03637820554443E-20,0.004721878845794
4804,0.047831138759249,89.4182933466136,0.540212922962089,2.03637820554443E-20,0.004721878845794
4805,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4806,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4807,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4808,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4809,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4810,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4811,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4812,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4813,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4814,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4815,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4816,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4817,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4818,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4819,0.048205366951243,89.3370233333333,0.538190420577408,2.99720579761507E-20,0.004784056236363
4820,0.048015649630051,89.3781919920319,0.53922108122681,2.46216825070488E-20,0.004752400957247
4821,0.047641421438057,89.4594620053121,0.541094888242863,1.71911530278729E-20,0.004692321315854
4822,0.047087708062986,89.5798028818061,0.543495257214055,1.08149134596646E-20,0.004608795272076
4823,0.046549009447923,89.6970659760956,0.545731417043546,6.99931373535197E-21,0.004529551293476
4824,0.046024783532537,89.8113620849934,0.547792035724398,4.67377902628831E-21,0.00445452883406
4825,0.045324761904762,89.9639730411687,0.550440305518053,2.77000900472259E-21,0.004356591494221
4826,0.044453673079112,90.153929123506,0.553628936250885,1.46639065176666E-21,0.004237511248525
4827,0.043605726199962,90.3391413413015,0.556410575884345,8.37237643801702E-22,0.004126683410119
4828,0.042780100626067,90.5197776095617,0.558744970475543,5.20975920345598E-22,0.004024026835099
4829,0.041786263782963,90.7371739575033,0.561525735924672,2.94621838682225E-22,0.003902211723545
4830,0.040818409789414,90.949243625498,0.56419829796999,1.69489766588759E-22,0.003785428100292
4831,0.039875613052552,91.1561764807437,0.566430869977603,1.06385364677257E-22,0.003676593191526
4832,0.038956990020869,91.3581538379814,0.568503109271067,6.88288421546944E-23,0.003572600079541
4833,0.038061717017644,91.5553445418327,0.569843164086106,5.18522000739193E-23,0.003478363036087
4834,0.036999302675014,91.7890758167331,0.571628218447425,3.54849493237015E-23,0.003365623582486
4835,0.035963926845001,92.0172641965472,0.573655711872707,2.30001191679509E-23,0.003254252113266
4836,0.034764966875356,92.2812638645418,0.576125645346226,1.3506856892079E-23,0.003125639793056
4837,0.033596484917473,92.5390155378486,0.578445011560296,8.15991836752238E-24,0.00300243719975
4838,0.032267739859609,92.8318977158034,0.581138545956639,4.52183821665479E-24,0.002863580208885
4839,0.030782978030734,93.1590398007968,0.583903725217044,2.45270130130601E-24,0.002712258112021
4840,0.029146261051034,93.5196094953519,0.586952341435778,1.24106116769631E-24,0.002547782568643
4841,0.027551268525897,93.8716256175299,0.589659956148838,6.7360836448301E-25,0.002391466809011
4842,0.025996592601025,94.2153767729084,0.591916641752456,4.03003314652981E-25,0.002243317829558
4843,0.024480877708215,94.5511412217796,0.593063102271319,3.09953422466091E-25,0.002106233084039
4844,0.022813192714855,94.920335498008,0.594263327515726,2.35206474071747E-25,0.001956634130865
4845,0.021187188844622,95.2809857768924,0.594714374396828,2.11973136079308E-25,0.001815044524821
4846,0.019411837222539,95.6745288844622,0.594455185617816,2.25032381442366E-25,0.00166407705488
4847,0.017680791424777,96.0589889907039,0.592195381740724,3.78120764954687E-25,0.001524618765783
4848,0.015992597685449,96.4346647277556,0.588420625995034,8.91638127912466E-25,0.001392646881331
4849,0.014156199203187,96.8429990039841,0.583857994130409,2.47775847593958E-24,0.001247437109136
4850,0.012175532991842,97.2831845152723,0.583352188298616,2.77227813385085E-24,0.001074312905445
4851,0.010244066476949,97.7132843824701,0.577837902624179,9.3141690424603E-24,0.000916932783765
4852,0.008170519901347,98.1747873041169,0.562939582066215,2.200420043848E-22,0.00076020385154
4853,0.006148340049327,98.6257600132802,0.541223998973066,1.67694722961231E-20,0.000605360928475
4854,0.004175941035857,99.0665270517928,0.499555415474006,2.9986003990825E-17,0.000458912904071
4855,0.002062007361032,99.5385857636122,0.394700658995321,8.73757813657931E-11,0.000304192351325
4856,0,100,0,1,0
4857,0,100,0,1,0
4858,0,100,0,1,0
4859,0,100,0,1,0
4860,0,100,0,1,0
4861,0,100,0,1,0
4862,0,100,0,1,0
4863,0,100,0,1,0
4864,0,100,0,1,0
4865,0,100,0,1,0
4866,0,100,0,1,0
4867,0,100,0,1,0
4868,0,100,0,1,0
4869,0,100,0,1,0
4870,0,100,0,1,0
4871,0,100,0,1,0
4872,0,100,0,1,0
4873,0,100,0,1,0
4874,0,100,0,1,0
4875,0,100,0,1,0
4876,0,100,0,1,0
4877,0,100,0,1,0
4878,0,100,0,1,0
4879,0,100,0,1,0
4880,0,100,0,1,0
4881,0,100,0,1,0
4882,0,100,0,1,0
4883,0,100,0,1,0
4884,0,100,0,1,0
4885,0,100,0,1,0
4886,0,100,0,1,0
4887,0,100,0,1,0
4888,0,100,0,1,0
4889,0,100,0,1,0
4890,0,100,0,1,0
4891,0,100,0,1,0
4892,0,100,0,1,0
4893,0,100,0,1,0
4894,0,100,0,1,0
4895,0,100,0,1,0
4896,0,100,0,1,0
4897,0,100,0,1,0
4898,0,100,0,1,0
4899,0,100,0,1,0
4900,0,100,0,1,0
4901,0,100,0,1,0
4902,0,100,0,1,0
4903,0,100,0,1,0
4904,0,100,0,1,0
4905,0,100,0,1,0
4906,0,100,0,1,0
4907,0,100,0,1,0
4908,0,100,0,1,0
4909,0,100,0,1,0
4910,0,100,0,1,0
4911,0,100,0,1,0
4912,0,100,0,1,0
4913,0,100,0,1,0
4914,0,100,0,1,0
4915,0,100,0,1,0
4916,0,100,0,1,0
4917,0,100,0,1,0
4918,0,100,0,1,0
4919,0,100,0,1,0
4920,0,100,0,1,0
4921,0,100,0,1,0
4922,0,100,0,1,0
4923,0,100,0,1,0
4924,0,100,0,1,0
4925,0,100,0,1,0
4926,0,100,0,1,0
4927,0,100,0,1,0
4928,0,100,0,1,0
4929,0,100,0,1,0
4930,0,100,0,1,0
4931,0,100,0,1,0
4932,0,100,0,1,0
4933,0,100,0,1,0
4934,0,100,0,1,0
4935,0,100,0,1,0
4936,0,100,0,1,0
4937,0,100,0,1,0
4938,0,100,0,1,0
4939,0,100,0,1,0
4940,0,100,0,1,0
4941,0,100,0,1,0
4942,0,100,0,1,0
4943,0,100,0,1,0
4944,0,100,0,1,0
4945,0,100,0,1,0
4946,0,100,0,1,0
4947,0,100,0,1,0
4948,0,100,0,1,0
4949,0,100,0,1,0
4950,0,100,0,1,0
4951,0,100,0,1,0
4952,0,100,0,1,0
4953,0,100,0,1,0
4954,0,100,0,1,0
4955,0,100,0,1,0
4956,0,100,0,1,0
4957,0,100,0,1,0
4958,0,100,0,1,0
4959,0,100,0,1,0
4960,0,100,0,1,0
4961,0,100,0,1,0
4962,0,100,0,1,0
4963,0,100,0,1,0
4964,0,100,0,1,0
4965,0,100,0,1,0
4966,0,100,0,1,0
4967,0,100,0,1,0
4968,0,100,0,1,0
4969,0,100,0,1,0
4970,0,100,0,1,0
4971,0,100,0,1,0
4972,0,100,0,1,0
4973,0,100,0,1,0
4974,0,100,0,1,0
4975,0,100,0,1,0
4976,0,100,0,1,0
4977,0,100,0,1,0
4978,0,100,0,1,0
4979,0,100,0,1,0
4980,0,100,0,1,0
4981,0,100,0,1,0
4982,0,100,0,1,0
4983,0,100,0,1,0
4984,0,100,0,1,0
4985,0,100,0,1,0
4986,0,100,0,1,0
4987,0,100,0,1,0
4988,0,100,0,1,0
4989,0,100,0,1,0
4990,0,100,0,1,0
4991,0,100,0,1,0
4992,0,100,0,1,0
4993,0,100,0,1,0
4994,0,100,0,1,0
4995,0,100,0,1,0
4996,0,100,0,1,0
4997,0,100,0,1,0
4998,0,100,0,1,0
4999,0,100,0,1,0
5000,0,100,0,1,0
5001,0,100,0,1,0
5002,0,100,0,1,0
5003,0,100,0,1,0
5004,0,100,0,1,0
5005,0,100,0,1,0
5006,0,100,0,1,0
5007,0,100,0,1,0
5008,0,100,0,1,0
5009,0,100,0,1,0
5010,0,100,0,1,0
5011,0,100,0,1,0
5012,0,100,0,1,0
5013,0,100,0,1,0
5014,0,100,0,1,0
5015,0,100,0,1,0
5016,0,100,0,1,0
5017,0,100,0,1,0
5018,0,100,0,1,0
5019,0,100,0,1,0
5020,0,100,0,1,0
5021,0,100,0,1,0
5022,0,100,0,1,0
5023,0,100,0,1,0
5024,0,100,0,1,0
5025,0,100,0,1,0
5026,0,100,0,1,0
5027,0,100,0,1,0
5028,0,100,0,1,0
5029,0,100,0,1,0
5030,0,100,0,1,0
5031,0,100,0,1,0
5032,0,100,0,1,0
5033,0,100,0,1,0
5034,0,100,0,1,0
5035,0,100,0,1,0
5036,0,100,0,1,0
5037,0,100,0,1,0
5038,0,100,0,1,0
5039,0,100,0,1,0
5040,0,100,0,1,0
5041,0,100,0,1,0
5042,0.005799832441662,98.6835436653387,0.724643309976891,3.78265390031075E-42,0.000349533613326
5043,0.005799832441662,98.6835436653387,0.724643309976891,3.78265390031075E-42,0.000349533613326
5044,0.01149720766458,97.3926456308101,0.721675350706403,1.16439353724881E-41,0.000698879491478
5045,0.01149720766458,97.3926456308101,0.721675350706403,1.16439353724881E-41,0.000698879491478
5046,0.01149720766458,97.3926456308101,0.721675350706403,1.16439353724881E-41,0.000698879491478
5047,0.01149720766458,97.3926456308101,0.721675350706403,1.16439353724881E-41,0.000698879491478
5048,0.016974747486246,96.155919189907,0.716575889207322,7.77039373469664E-41,0.001047107711901
5049,0.022394011838361,94.9334164541833,0.71193045220229,4.22416539627413E-40,0.001399865769888
5050,0.027753658736483,93.7254117131474,0.707987267990276,1.73193935023392E-39,0.00175443923422
5051,0.027753658736483,93.7254117131474,0.707987267990276,1.73193935023392E-39,0.00175443923422
5052,0.027753658736483,93.7254117131474,0.707987267990276,1.73193935023392E-39,0.00175443923422
5053,0.032925915082527,92.5626521115538,0.703918951492374,7.24687091452557E-39,0.002105451754064
5054,0.032925915082527,92.5626521115538,0.703918951492374,7.24687091452557E-39,0.002105451754064
5055,0.037965883210017,91.4315644621514,0.699775787413071,3.03676319935078E-38,0.002456142719429
5056,0.037965883210017,91.4315644621514,0.699775787413071,3.03676319935078E-38,0.002456142719429
5057,0.042867334851072,90.3334259628154,0.695579031245819,1.26447369684826E-37,0.00280592868477
5058,0.042867334851072,90.3334259628154,0.695579031245819,1.26447369684826E-37,0.00280592868477
5059,0.047623796091823,89.2695635723772,0.691335683927769,5.21815306435036E-37,0.003154230891323
5060,0.052305220944792,88.223360438247,0.687198291603912,2.03047327758068E-36,0.003504135714093
5061,0.052305220944792,88.223360438247,0.687198291603912,2.03047327758068E-36,0.003504135714093
5062,0.052305220944792,88.223360438247,0.687198291603912,2.03047327758068E-36,0.003504135714093
5063,0.052305220944792,88.223360438247,0.687198291603912,2.03047327758068E-36,0.003504135714093
5064,0.056668811838361,87.2514192828685,0.682821651800183,8.34008332367819E-36,0.003842447671163
5065,0.060948258243218,86.2990050066401,0.67843505874421,3.35318847918037E-35,0.004182538632318
5066,0.065141671485487,85.3665035059761,0.674106042379551,1.29301096558524E-34,0.004523354660761
5067,0.069246964674635,84.4543441301461,0.669866379463853,4.74312249614584E-34,0.004864056653795
5068,0.073262194649972,83.5629235059761,0.665728569005889,1.65213217989075E-33,0.005203970231835
5069,0.073262194649972,83.5629235059761,0.665728569005889,1.65213217989075E-33,0.005203970231835
5070,0.073262194649972,83.5629235059761,0.665728569005889,1.65213217989075E-33,0.005203970231835
5071,0.073262194649972,83.5629235059761,0.665728569005889,1.65213217989075E-33,0.005203970231835
5072,0.076895351470309,82.7589350066401,0.661564540655086,5.68557477903343E-33,0.005523631924154
5073,0.076895351470309,82.7589350066401,0.661564540655086,5.68557477903343E-33,0.005523631924154
5074,0.076895351470309,82.7589350066401,0.661564540655086,5.68557477903343E-33,0.005523631924154
5075,0.080217763991653,82.0254781540505,0.657361863743479,1.94025286740851E-32,0.005827642389261
5076,0.083431606602163,81.3165549003984,0.653118563315184,6.56911106858346E-32,0.00613029588083
5077,0.083431606602163,81.3165549003984,0.653118563315184,6.56911106858346E-32,0.00613029588083
5078,0.086420454486815,80.6583089110226,0.648901166507725,2.16554792288579E-31,0.006421704590839
5079,0.086420454486815,80.6583089110226,0.648901166507725,2.16554792288579E-31,0.006421704590839
5080,0.089173272547904,80.0530028021248,0.644735501727956,6.90691562448592E-31,0.006700039841132
5081,0.089173272547904,80.0530028021248,0.644735501727956,6.90691562448592E-31,0.006700039841132
5082,0.089173272547904,80.0530028021248,0.644735501727956,6.90691562448592E-31,0.006700039841132
5083,0.089173272547904,80.0530028021248,0.644735501727956,6.90691562448592E-31,0.006700039841132
5084,0.091418437108708,79.5608715139442,0.640853795915569,2.00295917425888E-30,0.006939780608055
5085,0.091418437108708,79.5608715139442,0.640853795915569,2.00295917425888E-30,0.006939780608055
5086,0.093390381407703,79.1293035723772,0.637098468959918,5.52992632912939E-30,0.007160242243645
5087,0.093390381407703,79.1293035723772,0.637098468959918,5.52992632912939E-30,0.007160242243645
5088,0.093390381407703,79.1293035723772,0.637098468959918,5.52992632912939E-30,0.007160242243645
5089,0.094925855131854,78.7940418857902,0.633777738720617,1.3417520014872E-29,0.007342039573383
5090,0.094925855131854,78.7940418857902,0.633777738720617,1.3417520014872E-29,0.007342039573383
5091,0.096151131474104,78.5269241035857,0.630810943214074,2.93530677080845E-29,0.0074951740992
5092,0.095961414152912,78.5680927622842,0.631315579224387,2.57089585384122E-29,0.007470451390569
5093,0.09577690328211,78.6081941168659,0.631790251278659,2.2690122196768E-29,0.007446771117308
5094,0.096136097970025,78.5300059628154,0.630841193302971,2.91209504624203E-29,0.007493405344021
5095,0.096330635401252,78.4878491633466,0.630309547423799,3.34771088841564E-29,0.007519085430387
5096,0.095981093302979,78.5640584727756,0.631181299208693,2.66325986163681E-29,0.00747462621611
5097,0.09583055367103,78.5971957370518,0.631341095355015,2.55370530188713E-29,0.007459762775946
5098,0.095309530563461,78.7108353386454,0.632594083694287,1.83550811537299E-29,0.007394753692949
5099,0.094612628723203,78.8628067065073,0.634219467458365,1.19326126925324E-29,0.007309292652816
5100,0.093744569151964,79.0521418326693,0.636241786346646,6.95792674846447E-30,0.00720367977735
5101,0.092899569948776,79.2367497609562,0.637958430887411,4.38793081513547E-30,0.007106443474423
5102,0.092076812293682,79.4167980876494,0.639507436408264,2.88735863343747E-30,0.007014712138282
5103,0.0910857642952,79.6336227224436,0.641336750355211,1.75592173620227E-30,0.006905688632478
5104,0.090120621058623,79.8451367330677,0.642945360171756,1.13071881046903E-30,0.006803452178224
5105,0.088990749231645,80.0926965737052,0.645002959450184,6.41472413443564E-31,0.006681580273155
5106,0.087890199810283,80.334245312085,0.646713042732507,3.99150417348056E-31,0.006569040256429
5107,0.086628223335231,80.6111633067729,0.648716263977229,2.28083292365572E-31,0.00644031234169
